probs0,probs1,probs2,probs3,probs4,probs5,probs6,probs7,probs8,probs9,probs10,probs11,probs12,probs13,probs14,probs15,probs16,probs17,probs18,probs19,probs20,probs21,probs22,probs23,probs24
0.8573035597801208,0.7697708606719971,0.6867421269416809,0.7823377251625061,0.7160637378692627,0.6946757435798645,0.6911407113075256,0.7726356387138367,0.5192168951034546,0.48834940791130066,0.6947653889656067,0.741423487663269,0.49125275015830994,0.7132678031921387,0.7090861201286316,0.7815404534339905,0.7925600409507751,0.0796644315123558,0.8469399213790894,0.6035531759262085,0.6699615716934204,0.4731355905532837,0.6330937147140503,0.6031443476676941,0.6032256484031677
0.8239713311195374,0.7590659260749817,0.7863099575042725,0.7698419094085693,0.8015939593315125,0.7364084720611572,0.6970553994178772,0.6998801231384277,0.5287951231002808,0.48995789885520935,0.6539601683616638,0.7568165063858032,0.5800467729568481,0.7718848586082458,0.7101592421531677,0.7821143865585327,0.8197823166847229,0.12042013555765152,0.827034592628479,0.5875481963157654,0.6785949468612671,0.4625014066696167,0.6493390798568726,0.5413681864738464,0.610338568687439
0.8581456542015076,0.8640238046646118,0.7602036595344543,0.7808461785316467,0.7029362320899963,0.6592877507209778,0.742080569267273,0.7726434469223022,0.5097746253013611,0.5309953093528748,0.6532185673713684,0.7567390203475952,0.4906046688556671,0.6695084571838379,0.6967706680297852,0.7867692112922668,0.8551269769668579,0.08502703160047531,0.8234158754348755,0.5752671360969543,0.6708257794380188,0.4377281367778778,0.6006105542182922,0.6178284287452698,0.6107630133628845
0.8590826392173767,0.7516056299209595,0.7788192629814148,0.7244080305099487,0.6805234551429749,0.7440013885498047,0.7353267073631287,0.8452715873718262,0.6036826372146606,0.6266749501228333,0.6176733374595642,0.74433434009552,0.5846588611602783,0.7369562387466431,0.7001292109489441,0.8407157063484192,0.8320414423942566,0.11122030764818192,0.9090277552604675,0.5787075161933899,0.6765691041946411,0.4269128739833832,0.6251453757286072,0.6030353903770447,0.614817202091217
0.8953133821487427,0.8824412226676941,0.7867674827575684,0.7313960790634155,0.7800284028053284,0.7010088562965393,0.6956878304481506,0.8521471619606018,0.6354510188102722,0.5635843873023987,0.733303427696228,0.7475554943084717,0.6316098570823669,0.7090644836425781,0.694303035736084,0.8697825074195862,0.891137421131134,0.0918324813246727,0.8485284447669983,0.5788013935089111,0.6776291728019714,0.41372165083885193,0.6352788209915161,0.6058406233787537,0.6203855276107788
0.782810389995575,0.8248758912086487,0.6655391454696655,0.8203473091125488,0.8526528477668762,0.6478331089019775,0.7397764325141907,0.8631279468536377,0.582202136516571,0.5845874547958374,0.6231291890144348,0.7330927848815918,0.5364986062049866,0.7790299654006958,0.7057917714118958,0.7946428656578064,0.7873991131782532,0.07892099022865295,0.8402448892593384,0.6028019189834595,0.6774102449417114,0.43445226550102234,0.6330310702323914,0.6062508225440979,0.6131386160850525
0.8622652888298035,0.7796512246131897,0.7550985813140869,0.7578266263008118,0.7779912352561951,0.7008002996444702,0.6904100179672241,0.8566640615463257,0.6039440631866455,0.5589523911476135,0.6101367473602295,0.7204867601394653,0.5851973295211792,0.7756397724151611,0.710475742816925,0.8447321653366089,0.8626818656921387,0.11816658824682236,0.8869245052337646,0.5974580645561218,0.6698059439659119,0.41949763894081116,0.6035131216049194,0.6114374399185181,0.6125281453132629
0.8797982931137085,0.8488836288452148,0.8405911922454834,0.67685866355896,0.8156223893165588,0.6399818658828735,0.8209524154663086,0.7465910911560059,0.600320041179657,0.5315440893173218,0.6758264899253845,0.7228406667709351,0.5824790596961975,0.757496178150177,0.7145081162452698,0.8985680937767029,0.8805861473083496,0.06333444267511368,0.8489647507667542,0.5715979933738708,0.663417398929596,0.40299192070961,0.6103615164756775,0.6207813620567322,0.6083282828330994
0.7743884921073914,0.830004096031189,0.7809891104698181,0.7625556588172913,0.8117794990539551,0.6149978637695312,0.6893815994262695,0.723034143447876,0.6207407712936401,0.5369386076927185,0.6895349025726318,0.71611088514328,0.5931271314620972,0.7419400215148926,0.7184684872627258,0.8810271620750427,0.8138523101806641,0.07635126262903214,0.7555453777313232,0.5756432414054871,0.6486241817474365,0.3998754620552063,0.6186262369155884,0.6193974018096924,0.6069889068603516
0.8401657938957214,0.7454802989959717,0.5302985310554504,0.6264816522598267,0.7227579951286316,0.6110758185386658,0.639478862285614,0.733058512210846,0.6145481467247009,0.5751298666000366,0.7067329287528992,0.7150536775588989,0.5390341281890869,0.7109631299972534,0.7362902164459229,0.7800052165985107,0.7440779209136963,0.03546393662691116,0.7090474963188171,0.5380727648735046,0.667792022228241,0.4227864444255829,0.630092978477478,0.6193447113037109,0.6039422750473022
0.8698858618736267,0.6115596294403076,0.4148240387439728,0.5963871479034424,0.6408355832099915,0.5748168230056763,0.5542721152305603,0.6436871290206909,0.6242938041687012,0.5849245190620422,0.7218344807624817,0.7140077352523804,0.5596129894256592,0.7904130816459656,0.7565179467201233,0.8484178185462952,0.8469326496124268,0.018540428951382637,0.6871558427810669,0.5262595415115356,0.6702407598495483,0.43105587363243103,0.6340370774269104,0.6041702032089233,0.5989282131195068
0.8352016806602478,0.5625616312026978,0.33004850149154663,0.5508841872215271,0.5083220601081848,0.5189703702926636,0.4495021402835846,0.3572097420692444,0.631102979183197,0.5829005837440491,0.6845599412918091,0.7194867134094238,0.5536690950393677,0.712378203868866,0.7368988394737244,0.8336260914802551,0.8305255770683289,0.023718876764178276,0.7687637209892273,0.5282557010650635,0.6544961929321289,0.404237300157547,0.6245518326759338,0.5988820195198059,0.5947164297103882
0.7565686106681824,0.5418170094490051,0.33558231592178345,0.4957502782344818,0.43831875920295715,0.506596028804779,0.4767587184906006,0.3900589942932129,0.6484795808792114,0.591391921043396,0.6537825465202332,0.7130070924758911,0.5853717923164368,0.7532960772514343,0.7234973907470703,0.8427085280418396,0.7160653471946716,0.009935001842677593,0.7966712713241577,0.535422146320343,0.6637210249900818,0.38582414388656616,0.616278350353241,0.6030136942863464,0.5937569737434387
0.8706079721450806,0.5233769416809082,0.32399654388427734,0.3773626387119293,0.33014434576034546,0.5245009660720825,0.5334380269050598,0.2980484366416931,0.6066820621490479,0.5395343899726868,0.6342244744300842,0.7082763910293579,0.5200943946838379,0.7582864761352539,0.7291538715362549,0.6666962504386902,0.8121750950813293,0.010557785630226135,0.8150361180305481,0.5496176481246948,0.6570252776145935,0.3614879846572876,0.6235587000846863,0.6054542660713196,0.582951009273529
0.7988294959068298,0.5302293300628662,0.3025832176208496,0.15008407831192017,0.1898576319217682,0.4836254119873047,0.6020814180374146,0.6046638488769531,0.5968424677848816,0.519646167755127,0.6209123730659485,0.7146438360214233,0.5093973278999329,0.7923870086669922,0.7897250056266785,0.7920665144920349,0.8240305781364441,0.008846783079206944,0.75223708152771,0.6077354550361633,0.6921441555023193,0.40375322103500366,0.6152141094207764,0.6185645461082458,0.6086135506629944
0.8071228861808777,0.5302864909172058,0.3669096827507019,0.7114316821098328,0.640885591506958,0.5423927903175354,0.5019049644470215,0.7064425945281982,0.5783981680870056,0.5258322358131409,0.5852420330047607,0.7370157837867737,0.5259667634963989,0.8099669814109802,0.7997493147850037,0.594152569770813,0.7908236980438232,0.03487273305654526,0.7741769552230835,0.6038932800292969,0.7302353978157043,0.45294874906539917,0.6178402900695801,0.6239873170852661,0.617518424987793
0.8518809080123901,0.529958188533783,0.48933151364326477,0.6940581202507019,0.7575507760047913,0.49986326694488525,0.5318412780761719,0.7909739017486572,0.5703305006027222,0.5181306600570679,0.6294166445732117,0.7296090126037598,0.4931034445762634,0.7914295196533203,0.7965149283409119,0.7946090698242188,0.8043056726455688,0.015010145492851734,0.7764542102813721,0.5974923968315125,0.7251846790313721,0.45191434025764465,0.6176968216896057,0.6116694808006287,0.6106006503105164
0.8486502170562744,0.5662035346031189,0.5389540195465088,0.18543492257595062,0.3044917583465576,0.5057044625282288,0.6191995739936829,0.7147636413574219,0.5327737927436829,0.49699121713638306,0.6556403636932373,0.7208826541900635,0.4729669988155365,0.8319209814071655,0.7783805727958679,0.753592312335968,0.849114716053009,0.01361056137830019,0.7919378876686096,0.6138298511505127,0.7135794162750244,0.4515089690685272,0.628990888595581,0.6062166690826416,0.613685667514801
0.8071621060371399,0.5497707724571228,0.6227379441261292,0.09057026356458664,0.20596474409103394,0.6068188548088074,0.5684714913368225,0.6363891363143921,0.5107935667037964,0.48965907096862793,0.6213560104370117,0.7175805568695068,0.4517310559749603,0.819927990436554,0.7849794030189514,0.4850664436817169,0.8111622929573059,0.04197206348180771,0.7546742558479309,0.6219204068183899,0.6902356147766113,0.460045725107193,0.6269243955612183,0.6135923266410828,0.5946334004402161
0.8128453493118286,0.6988227367401123,0.7036307454109192,0.037796974182128906,0.06026298552751541,0.5977993607521057,0.7515985369682312,0.6912121772766113,0.4720436930656433,0.4542221426963806,0.5989134907722473,0.7043276429176331,0.43706226348876953,0.8054726719856262,0.778684675693512,0.46723467111587524,0.8389638066291809,0.048437438905239105,0.7682023644447327,0.6030976176261902,0.6715177297592163,0.4423341155052185,0.6268168091773987,0.6077199578285217,0.5995811223983765
0.8855440020561218,0.6778098940849304,0.7440290451049805,0.045162782073020935,0.07277553528547287,0.6008720993995667,0.7215904593467712,0.8103009462356567,0.481408029794693,0.4554164707660675,0.5960549116134644,0.6974542737007141,0.41273409128189087,0.8074840307235718,0.7650896906852722,0.46572473645210266,0.9221665263175964,0.06798035651445389,0.8221272230148315,0.576760470867157,0.6788450479507446,0.46082574129104614,0.6309608221054077,0.6109287142753601,0.6003385186195374
0.830608606338501,0.6736258268356323,0.6839765906333923,0.03439093381166458,0.04594675078988075,0.5565599799156189,0.7289652228355408,0.7144976854324341,0.5253999829292297,0.4926950931549072,0.6777015328407288,0.6994965076446533,0.4377440810203552,0.8010046482086182,0.7699595093727112,0.5011898279190063,0.8079357743263245,0.03381084278225899,0.8081853985786438,0.6162481904029846,0.7199908494949341,0.4868079423904419,0.6183041334152222,0.6015357375144958,0.5929091572761536
0.9096115231513977,0.6681689620018005,0.750674843788147,0.026734409853816032,0.037129659205675125,0.6352783441543579,0.7218177318572998,0.6388385891914368,0.496073842048645,0.505086362361908,0.6846886873245239,0.6996980905532837,0.4823429584503174,0.8024175763130188,0.7209747433662415,0.5274516940116882,0.9160505533218384,0.01530594751238823,0.8425737023353577,0.6039386987686157,0.7286322712898254,0.48827090859413147,0.615047812461853,0.6059553027153015,0.5800236463546753
0.9183762669563293,0.651074230670929,0.6384256482124329,0.1826808750629425,0.5880576372146606,0.48751622438430786,0.5901131629943848,0.7007181644439697,0.5279558300971985,0.4893084168434143,0.7311429977416992,0.7090669274330139,0.5043376088142395,0.7240926027297974,0.6800252795219421,0.6702975630760193,0.8669818043708801,0.02126322127878666,0.7804635763168335,0.6369975805282593,0.7271279096603394,0.4551127851009369,0.6272503733634949,0.6129295229911804,0.576632022857666
0.9250858426094055,0.5202224254608154,0.555008590221405,0.022461161017417908,0.05942259728908539,0.48063620924949646,0.6709603071212769,0.6968034505844116,0.5628834366798401,0.5071471333503723,0.7077078223228455,0.7029058337211609,0.4981115758419037,0.744597315788269,0.687198281288147,0.761292040348053,0.8977140188217163,0.017679451033473015,0.7743315696716309,0.6189180016517639,0.7090061902999878,0.41602444648742676,0.6129202842712402,0.6113589406013489,0.5773347020149231
0.8890717625617981,0.36363503336906433,0.24178312718868256,0.37493547797203064,0.49241989850997925,0.44145071506500244,0.4345378875732422,0.6305766105651855,0.5777050852775574,0.6238114237785339,0.7583453059196472,0.7112758755683899,0.5918513536453247,0.8133637309074402,0.6595848798751831,0.7694591879844666,0.8494567275047302,0.031126027926802635,0.7177663445472717,0.6871267557144165,0.6730331182479858,0.4361359775066376,0.6320818662643433,0.6107019186019897,0.5905264019966125
0.8368639349937439,0.48747044801712036,0.4020281732082367,0.7605926394462585,0.7172904014587402,0.5197376608848572,0.5673949122428894,0.8389166593551636,0.669419527053833,0.6404662132263184,0.7110109329223633,0.7120571136474609,0.5949656367301941,0.7555360794067383,0.7363148927688599,0.8270206451416016,0.8129554390907288,0.013010806404054165,0.7282452583312988,0.7045213580131531,0.7036588788032532,0.44578486680984497,0.6377121210098267,0.605217695236206,0.617713212966919
0.8947235941886902,0.7411530017852783,0.5544313788414001,0.7891497015953064,0.7733889222145081,0.5419566631317139,0.6077894568443298,0.6805289387702942,0.602856457233429,0.6181411743164062,0.7541416883468628,0.73481684923172,0.556476891040802,0.7373172044754028,0.7011352777481079,0.8928429484367371,0.8654976487159729,0.02970809116959572,0.8131985068321228,0.6284960508346558,0.5871952176094055,0.47004434466362,0.6370453834533691,0.593268871307373,0.6514716744422913
0.7851983904838562,0.826722264289856,0.6984684467315674,0.6947081089019775,0.6882174015045166,0.6086025834083557,0.4265480041503906,0.3679984211921692,0.6066641211509705,0.5762290358543396,0.7308400869369507,0.7737252712249756,0.5628963112831116,0.7318570613861084,0.6791225075721741,0.8197563290596008,0.8598303198814392,0.011222481727600098,0.8504910469055176,0.6914611458778381,0.6630953550338745,0.5012996792793274,0.6365188956260681,0.6135832667350769,0.5874371528625488
0.7606993317604065,0.7705710530281067,0.7936068177223206,0.681020975112915,0.7556124329566956,0.6356683969497681,0.6475106477737427,0.6395014524459839,0.645393431186676,0.6227025389671326,0.7901458740234375,0.7655330896377563,0.5454325675964355,0.714424192905426,0.6788917183876038,0.7999171018600464,0.8597304224967957,0.2570172846317291,0.7766180038452148,0.6941483020782471,0.6809650659561157,0.54866623878479,0.6059359908103943,0.6153556108474731,0.49922358989715576
0.7616754174232483,0.7448477745056152,0.8023887872695923,0.8427457809448242,0.8866494297981262,0.72250896692276,0.7004643082618713,0.7984073162078857,0.557561993598938,0.5032985806465149,0.7215989828109741,0.7617348432540894,0.5342971086502075,0.718748152256012,0.6558764576911926,0.7734199166297913,0.9270350337028503,0.0877891480922699,0.916458010673523,0.6826111078262329,0.6886396408081055,0.5091255307197571,0.6457754373550415,0.5804097652435303,0.4749062657356262
0.8504818081855774,0.7771633863449097,0.8066064715385437,0.737381637096405,0.7306933999061584,0.7111222743988037,0.7305892109870911,0.6864633560180664,0.5503249168395996,0.555536687374115,0.6441669464111328,0.7524011731147766,0.5787418484687805,0.6701698899269104,0.641198456287384,0.8307178616523743,0.7963917851448059,0.15856963396072388,0.8040179014205933,0.6809486150741577,0.7014193534851074,0.5444762110710144,0.5778204202651978,0.5958736538887024,0.4017256498336792
0.7975004315376282,0.7771003246307373,0.7180923223495483,0.7639634609222412,0.7574059367179871,0.7227389216423035,0.7376794219017029,0.7489359378814697,0.5853017568588257,0.6496276259422302,0.6447402834892273,0.7108395099639893,0.5146898627281189,0.5975179672241211,0.6328359246253967,0.761793315410614,0.8393515944480896,0.6927307844161987,0.6062952876091003,0.6350677013397217,0.7050391435623169,0.5426613688468933,0.6691016554832458,0.6036418080329895,0.4406071901321411
0.7644128799438477,0.6555211544036865,0.6510247588157654,0.6865180730819702,0.777344286441803,0.7112154364585876,0.7917913198471069,0.8443148136138916,0.5696921944618225,0.5395451784133911,0.7494716048240662,0.6840400099754333,0.5720763206481934,0.7016796469688416,0.6596816182136536,0.8378579616546631,0.8718986511230469,0.834940493106842,0.10089989751577377,0.6295682787895203,0.7368272542953491,0.5558179616928101,0.6453832983970642,0.5533071160316467,0.5389240384101868
0.8184823393821716,0.6341425776481628,0.5828083157539368,0.7610473036766052,0.7261773943901062,0.5985080599784851,0.7446495294570923,0.7580422163009644,0.5271746516227722,0.526269793510437,0.7452185750007629,0.7477288246154785,0.4278700649738312,0.7168046236038208,0.6647520065307617,0.7437765598297119,0.7305814623832703,0.808483898639679,0.003890248015522957,0.6510896682739258,0.7293944358825684,0.5825730562210083,0.6280626654624939,0.529853343963623,0.5572752356529236
0.7501775026321411,0.6359046697616577,0.5411627888679504,0.7149072289466858,0.7579381465911865,0.497466117143631,0.6798486113548279,0.47782063484191895,0.4405190348625183,0.446235716342926,0.5891000628471375,0.6815138459205627,0.2762891948223114,0.6738582849502563,0.6336278915405273,0.7765888571739197,0.3462706208229065,0.833457350730896,0.006656693294644356,0.8024241924285889,0.6627339124679565,0.5636016726493835,0.5309557914733887,0.5179451107978821,0.497982919216156
0.7770175337791443,0.7659062147140503,0.6055945158004761,0.7755054235458374,0.7084820866584778,0.666439414024353,0.6998211741447449,0.7582831382751465,0.47512301802635193,0.46126219630241394,0.7189694046974182,0.6165707111358643,0.34466302394866943,0.7201988697052002,0.6564803719520569,0.7656230926513672,0.16211673617362976,0.8029249310493469,0.005053266882896423,0.8032473921775818,0.7399799227714539,0.6162577867507935,0.49599307775497437,0.39992788434028625,0.3331872820854187
0.7968304753303528,0.724480152130127,0.5676738619804382,0.8394007682800293,0.7677545547485352,0.6221308708190918,0.5951313376426697,0.6612880229949951,0.4845519959926605,0.4654057025909424,0.5876656174659729,0.6170061826705933,0.33153456449508667,0.599389910697937,0.6805731654167175,0.81753009557724,0.054363224655389786,0.76311856508255,0.0036957869306206703,0.8063370585441589,0.7646468877792358,0.6146717667579651,0.44406697154045105,0.4577088952064514,0.32521235942840576
0.8178452849388123,0.7362996339797974,0.652198851108551,0.7692368626594543,0.8153215050697327,0.7647390961647034,0.06645236164331436,0.05668320506811142,0.5367542505264282,0.47135603427886963,0.6067337989807129,0.6064478754997253,0.41576480865478516,0.5935189723968506,0.6768303513526917,0.8484194278717041,0.19112101197242737,0.8013437390327454,0.005335604771971703,0.7400702238082886,0.7531026005744934,0.6069402098655701,0.4924951195716858,0.49241775274276733,0.40261000394821167
0.6694804430007935,0.7819540500640869,0.6179693937301636,0.5894616842269897,0.6612477898597717,0.6831557750701904,0.051477011293172836,0.02192995697259903,0.5264595746994019,0.47134244441986084,0.6403101086616516,0.6314249038696289,0.3854682445526123,0.5842241644859314,0.7040813565254211,0.739274799823761,0.05591732636094093,0.7853257060050964,0.0165016558021307,0.7130439877510071,0.7446480393409729,0.6266474723815918,0.5134490728378296,0.4948398172855377,0.3406045436859131
0.6700263619422913,0.7740030884742737,0.5864975452423096,0.22078916430473328,0.06458069384098053,0.6659854650497437,0.13906432688236237,0.19533146917819977,0.4546903073787689,0.3675617277622223,0.6277063488960266,0.6265053749084473,0.3783835172653198,0.6420280337333679,0.7148392796516418,0.6804432272911072,0.030812114477157593,0.7922548651695251,0.047886475920677185,0.7746543288230896,0.7637472748756409,0.6436284780502319,0.46050897240638733,0.4390477240085602,0.34550362825393677
0.6807451844215393,0.6671151518821716,0.5424957275390625,0.07235778868198395,0.023908941075205803,0.6845099925994873,0.17709976434707642,0.14032897353172302,0.46003222465515137,0.39226922392845154,0.7069928050041199,0.5970167517662048,0.3818912208080292,0.5890607833862305,0.7122464776039124,0.8469353318214417,0.036973707377910614,0.8523613810539246,0.033985041081905365,0.7614110708236694,0.7414029836654663,0.6366710662841797,0.5397266149520874,0.511262834072113,0.4252864718437195
0.7514931559562683,0.7821345329284668,0.6536194086074829,0.31942659616470337,0.0458836629986763,0.5893362164497375,0.7369238138198853,0.76702481508255,0.4868467450141907,0.413896381855011,0.70575350522995,0.6232838034629822,0.42974454164505005,0.5760343074798584,0.7128288745880127,0.6728368401527405,0.03100118786096573,0.704598069190979,0.0028293170034885406,0.7460182905197144,0.752626359462738,0.6365237236022949,0.37843120098114014,0.375525563955307,0.35558274388313293
0.6864344477653503,0.8086654543876648,0.6633527874946594,0.27075907588005066,0.04827951639890671,0.6808702945709229,0.7149953842163086,0.8271884322166443,0.4907582402229309,0.4318413734436035,0.6830035448074341,0.6250494122505188,0.4616047441959381,0.6292659044265747,0.6985904574394226,0.6254753470420837,0.03172445297241211,0.776348352432251,0.003047727979719639,0.7216234803199768,0.7436959743499756,0.6260981559753418,0.5029533505439758,0.47516515851020813,0.35602867603302
0.6488707661628723,0.8225948810577393,0.6334031224250793,0.21542423963546753,0.03657492250204086,0.7163795828819275,0.6702280640602112,0.7490828037261963,0.5002539157867432,0.43626269698143005,0.6976651549339294,0.6635757088661194,0.44773316383361816,0.5946128368377686,0.7004237771034241,0.6544052958488464,0.028498448431491852,0.8118491768836975,0.006958468817174435,0.7122384905815125,0.7353584170341492,0.6258598566055298,0.5293337106704712,0.4958689510822296,0.3583947718143463
0.5259355306625366,0.8499041199684143,0.6292732954025269,0.20627853274345398,0.07341747730970383,0.7032337784767151,0.7336243391036987,0.7209413051605225,0.4573007822036743,0.3675653338432312,0.6820831894874573,0.6668803095817566,0.426948219537735,0.5784075856208801,0.6945903897285461,0.550240695476532,0.024786826223134995,0.8234961032867432,0.01934155821800232,0.724245548248291,0.7379262447357178,0.6166311502456665,0.6088043451309204,0.5712097883224487,0.4539147615432739
0.5867756009101868,0.8613653779029846,0.6434133052825928,0.2040962427854538,0.02670726552605629,0.6353549957275391,0.7849745154380798,0.7246518135070801,0.493652880191803,0.4068356156349182,0.721428632736206,0.6662358641624451,0.4884592890739441,0.6360698342323303,0.6720542311668396,0.620198130607605,0.027312472462654114,0.8242643475532532,0.021295495331287384,0.7563137412071228,0.760506272315979,0.6191048622131348,0.640185534954071,0.601896345615387,0.47387009859085083
